X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-76.939462048899998,38.890388537500002,29557,147456,CANCELLED,General Business Licenses,69000866,INTELLIGENT RESISTANCE LLC,2011-02-01T00:00:00.000Z,2013-01-31T00:00:00.000Z,2013-01-07T00:00:00.000Z,2026746101,2015-01-13T06:52:06.000Z,WASHINGTON,DC,4272 EAST CAPITOL STREET NE,38.890381,-76.93946,405252.2,135839.23,20019,148688,57480,57480,7,7D,7D05,SIXTH,603,32,NONE,NONE,NONE,NONE
-76.981694375299995,38.891840076100003,29569,160765,EXPIRED,Apartment,71101500,DEAN E SMOTHERS,2011-03-01T00:00:00.000Z,2013-02-28T00:00:00.000Z,2013-04-04T00:00:00.000Z,2026733708,2013-04-08T06:46:18.000Z,WASHINGTON,DC,1615 CONSTITUTION AVENUE NE,38.891833,-76.981692,401588.28,135998.78,20002,148709,57499,57499,6,6A,6A08,FIRST,108,26,NONE,NONE,NONE,NONE
-76.996359056900005,38.885875114500003,29593,173561,CANCELLED,Restaurant,66006825,,2012-11-01T00:00:00.000Z,2014-10-31T00:00:00.000Z,2013-12-03T00:00:00.000Z,2029999999,2015-01-13T06:51:52.000Z,WASHINGTON,DC,303 7TH STREET SE,38.885868,-76.996357,400316.09,135336.47,20003,148424,57655,57655,6,6B,6B02,FIRST,107,26,NONE,NONE,NONE,CAPITOL HILL BID
-76.991769986400001,38.882121627499998,29614,208833,CANCELLED,Home Improvement Salesman,65000042,ANDERSON & SUMMERS LLC,2005-01-01T00:00:00.000Z,2006-12-31T00:00:00.000Z,2013-11-20T00:00:00.000Z,,2015-01-13T06:51:38.000Z,WASHINGTON,DC,519 11TH STREET SE,38.882114,-76.991768,400714.28,134919.83,20003,148441,57672,57672,6,6B,6B04,FIRST,107,26,NONE,NONE,NONE,CAPITOL HILL BID
-76.991769986400001,38.882121627499998,29615,204930,EXPIRED,Home Improvement Contractor,66006659,CAPITOL CONCEPTS LLC,2006-10-01T00:00:00.000Z,2008-09-30T00:00:00.000Z,2013-07-19T00:00:00.000Z,2023151116,2015-09-02T06:47:04.000Z,WASHINGTON,DC,519 11TH STREET SE,38.882114,-76.991768,400714.28,134919.83,20003,148441,57672,57672,6,6B,6B04,FIRST,107,26,NONE,NONE,NONE,CAPITOL HILL BID
-76.991769986400001,38.882121627499998,29616,204402,CANCELLED,Home Improvement Contractor,65000041,JAMES ANDERSON,2005-01-01T00:00:00.000Z,2006-12-31T00:00:00.000Z,2013-11-20T00:00:00.000Z,2023151111,2015-01-13T06:51:38.000Z,WASHINGTON,DC,519 11TH STREET SE,38.882114,-76.991768,400714.28,134919.83,20003,148441,57672,57672,6,6B,6B04,FIRST,107,26,NONE,NONE,NONE,CAPITOL HILL BID
-76.950976387599994,38.883469824400002,31091,157599,EXPIRED,Apartment,50000073,CIH PROPERTIES INC,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-12-08T00:00:00.000Z,2023718090,2016-03-23T06:46:19.000Z,WASHINGTON,DC,3700 ELY PLACE SE,38.883462,-76.950974,404253.68,135070.6,20019,155820,60499,60499,7,7A,7A05,SIXTH,603,32,NONE,NONE,NONE,NONE
-77.010393602500002,38.897071937299998,31554,237055,EXPIRED,Restaurant,53003144,CAFE PHILLIPS,2004-05-01T00:00:00.000Z,2006-04-30T00:00:00.000Z,2013-06-09T00:00:00.000Z,9999999999,2015-09-02T06:47:01.000Z,WASHINGTON,DC,50 F STREET NW,38.897064,-77.010391,399098.58,136579.45,20001,218241,61345,61345,6,6C,6C08,FIRST,103,8,NONE,NONE,NONE,DOWNTOWN BID
-76.975751456899999,38.905425946900003,30168,157557,EXPIRED,Apartment,41005869,PAMELA R DEWEES,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-12-08T00:00:00.000Z,,2013-12-17T06:47:36.000Z,WASHINGTON,DC,1909 M STREET NE,38.905418,-76.975749,402103.45,137507.04,20002,150195,58647,58647,5,5B,5B10,FIFTH,507,23,NONE,NONE,NONE,NONE
-76.976007871199997,38.929398342500001,30179,262243,EXPIRED,Special Events,201214000002,FRIENDS OF RHODE ISLAND AVENUE,,2013-10-06T00:00:00.000Z,2013-10-08T00:00:00.000Z,,2013-10-10T06:47:11.000Z,WASHINGTON,DC,2000 RHODE ISLAND AVENUE NE,38.929391,-76.976006,402080.51,140168.17,20018,150226,58672,58672,5,5A,5A10,FIFTH,503,22,NONE,NONE,NONE,NONE
-76.991766737600003,38.882310172899999,30671,171373,EXPIRED,Beauty Shop,920211000525,ANGLES SALON DC,2011-07-01T00:00:00.000Z,2013-06-30T00:00:00.000Z,2013-10-08T00:00:00.000Z,8007730888,2013-10-10T06:47:21.000Z,WASHINGTON,DC,511 11TH STREET SE,38.882303,-76.991764,400714.56,134940.76,20003,150924,59321,59321,6,6B,6B04,FIRST,107,26,NONE,NONE,NONE,CAPITOL HILL BID
-76.971136372700002,38.848430212399997,31126,159819,EXPIRED,Apartment,65005379,MARK KAUFMAN & HASTINGS DEVELOPMENT,2011-10-01T00:00:00.000Z,2013-09-30T00:00:00.000Z,2013-12-08T00:00:00.000Z,2022654602,2015-09-02T06:47:03.000Z,WASHINGTON,DC,3371 23RD STREET SE,38.848423,-76.971134,402505.75,131180.2,20020,155883,60588,60588,8,8B,8B05,SEVENTH,704,38,NONE,NONE,NONE,NONE
-76.971117316499999,38.848265263099997,31129,159817,EXPIRED,Apartment,65005376,MARK KAUFMAN & HASTINGS DEVELOPMENT,2011-10-01T00:00:00.000Z,2013-09-30T00:00:00.000Z,2013-12-08T00:00:00.000Z,2022654602,2015-09-02T06:47:03.000Z,WASHINGTON,DC,3373 23RD STREET SE,38.848258,-76.971115,402507.41,131161.89,20020,155884,60589,60589,8,8B,8B05,SEVENTH,704,38,NONE,NONE,NONE,NONE
-77.002747000699998,38.878258996600003,30202,259387,EXPIRED,Special Events,201213000080,DC FOOD TRUCK ASSOCIATION INC,,2013-07-14T00:00:00.000Z,2013-10-08T00:00:00.000Z,,2013-10-10T06:47:10.000Z,WASHINGTON,DC,201 K STREET SE,38.878252,-77.002745,399761.84,134491.02,20003,150247,58693,58693,6,6D,6D07,FIRST,106,27,NONE,NONE,NONE,CAPITOL RIVERFRONT BID
-77.043081715400007,38.90831283,31621,254897,READY TO BATCH PRINT,General Business Licenses,400313000834,WASHINGTON INVESTMENT ADVISORS LLC,2013-02-01T00:00:00.000Z,2015-01-31T00:00:00.000Z,2013-02-08T00:00:00.000Z,2029861158,2013-02-11T06:46:35.000Z,WASHINGTON,DC,1350 CONNECTICUT AVENUE NW,38.908305,-77.043079,396263.56,137828.11,20036,217992,61129,61129,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-76.972058532899993,38.8734623179,30222,169711,EXPIRED,Auto Wash,65000790,"BEST CAR WASH, INC",2011-02-01T00:00:00.000Z,2013-01-31T00:00:00.000Z,2013-04-04T00:00:00.000Z,2025822211,2016-03-23T06:46:21.000Z,WASHINGTON,DC,2334 L'ENFANT SQUARE SE,38.873455,-76.972056,402424.85,133958.92,20020,150371,58798,58798,7,8A,8A01,SIXTH,607,34,NONE,NONE,NONE,NONE
-76.950547109400006,38.884398858499999,30234,157591,EXPIRED,Apartment,50000059,CIH PROPERTIES INC,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-12-08T00:00:00.000Z,9999999999,2016-03-23T06:46:19.000Z,WASHINGTON,DC,3721 D STREET SE,38.884391,-76.950545,404290.87,135173.75,20019,150743,59131,59131,7,7A,7A05,SIXTH,603,32,NONE,NONE,NONE,NONE
-76.949478075200005,38.884600819500001,30236,157594,EXPIRED,Apartment,50000066,CIH PROPERTIES INC,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-12-08T00:00:00.000Z,9999999999,2016-03-23T06:46:19.000Z,WASHINGTON,DC,3733 D STREET SE,38.884593,-76.949476,404383.61,135196.22,20019,150750,59133,59133,7,7A,7A05,SIXTH,603,32,NONE,NONE,NONE,NONE
-77.007346374099996,38.834495494800002,30241,157046,CANCELLED,Apartment,39705353,I. MARGARET WHITE,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-01-14T00:00:00.000Z,2027221084,2013-01-15T06:46:21.000Z,WASHINGTON,DC,3821 HALLEY TERRACE SE,38.834488,-77.007344,399362.36,129632.98,20032,150766,59144,59144,8,8C,8C07,SEVENTH,707,39,NONE,NONE,NONE,NONE
-77.043081715400007,38.90831283,31652,171347,EXPIRED,Beauty Shop,69008370,CVS PHARMACY,2011-09-01T00:00:00.000Z,2013-08-31T00:00:00.000Z,2013-10-08T00:00:00.000Z,2025723100,2015-09-02T06:47:07.000Z,WASHINGTON,DC,1350 CONNECTICUT AVENUE NW,38.908305,-77.043079,396263.56,137828.11,20036,217992,61129,61129,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-76.995258235400001,38.8803921202,30751,143636,EXPIRED,Charitable Solicitation,40006541,CHESAPEAKE BAY FOUNDATION INC,2011-09-01T00:00:00.000Z,2013-08-31T00:00:00.000Z,2013-10-08T00:00:00.000Z,2023281666,2015-09-02T06:46:56.000Z,WASHINGTON,DC,725 8TH STREET SE,38.880385,-76.995256,400411.63,134727.82,20003,151131,59434,59434,6,6B,6B03,FIRST,106,26,NONE,NONE,NONE,CAPITOL HILL BID
-76.948339839599996,38.884700044399999,30768,157598,EXPIRED,Apartment,50000072,CIH PROPERTIES INC,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-12-08T00:00:00.000Z,9999999999,2015-09-02T06:46:58.000Z,WASHINGTON,DC,401 RIDGE ROAD SE,38.884693,-76.948338,404482.36,135207.29,20019,150802,59501,59501,7,7A,7A05,SIXTH,603,32,NONE,NONE,NONE,NONE
-76.948256951900007,38.884247606599999,30772,157590,EXPIRED,Apartment,50000057,CIH PROPERTIES INC,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-12-08T00:00:00.000Z,9999999999,2015-09-02T06:46:58.000Z,WASHINGTON,DC,407 RIDGE ROAD SE,38.88424,-76.948255,404489.58,135157.07,20019,150815,59516,59516,7,7A,7A05,SIXTH,603,32,NONE,NONE,NONE,NONE
-77.0105066494,38.819326879800002,31229,158059,EXPIRED,Apartment,50001668,"EDMONDSON & GALLAGHER c/o E&G PROPERTY SERVICES, INC",2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-12-08T00:00:00.000Z,2023631403,2016-03-23T06:46:20.000Z,WASHINGTON,DC,189 JOLIET STREET SW,38.819319,-77.010504,399087.78,127949.19,20032,156360,60990,60990,8,8D,8D05,SEVENTH,708,39,NONE,NONE,NONE,NONE
-77.043081715400007,38.90831283,31662,145757,EXPIRED,General Business Licenses,400312000056,SPARKS CONSULTING GROUP LLC,2011-10-01T00:00:00.000Z,2013-09-30T00:00:00.000Z,2013-12-08T00:00:00.000Z,6034942755,2013-12-17T06:47:33.000Z,WASHINGTON,DC,1350 CONNECTICUT AVENUE NW,38.908305,-77.043079,396263.56,137828.11,20036,217992,61129,61129,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.043081715400007,38.90831283,31663,146078,EXPIRED,General Business Licenses,400311005486,,2011-09-01T00:00:00.000Z,2013-08-31T00:00:00.000Z,2013-10-08T00:00:00.000Z,2025823133,2013-10-10T06:47:13.000Z,WASHINGTON,DC,1350 CONNECTICUT AVENUE NW,38.908305,-77.043079,396263.56,137828.11,20036,217992,61129,61129,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.043081715400007,38.90831283,31664,145374,EXPIRED,General Business Licenses,400311005205,,2011-07-01T00:00:00.000Z,2013-06-30T00:00:00.000Z,2013-10-08T00:00:00.000Z,2025723100,2013-10-10T06:47:12.000Z,WASHINGTON,DC,1350 CONNECTICUT AVENUE NW,38.908305,-77.043079,396263.56,137828.11,20036,217992,61129,61129,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.043081715400007,38.90831283,31668,144424,EXPIRED,Charitable Solicitation,67000016,"CLINICAL RESEARCH FOUNDATION, INC. ",2011-01-01T00:00:00.000Z,2012-12-31T00:00:00.000Z,2013-02-17T00:00:00.000Z,2026596762,2015-01-13T06:51:53.000Z,WASHINGTON,DC,1350 CONNECTICUT AVENUE NW,38.908305,-77.043079,396263.56,137828.11,20036,217992,61129,61129,2,2B,2B02,SECOND,208,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-76.950124052099994,38.884162028299997,30777,157593,EXPIRED,Apartment,50000062,CIH PROPERTIES INC,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-12-08T00:00:00.000Z,2023718090,2016-03-23T06:46:19.000Z,WASHINGTON,DC,410 37TH PLACE SE,38.884155,-76.950122,404327.59,135147.48,20019,150820,59522,59522,7,7A,7A05,SIXTH,603,32,NONE,NONE,NONE,NONE
-77.0322831963,38.901031708,31714,144692,EXPIRED,Charitable Solicitation,69003811,ONE ACTION,2011-05-01T00:00:00.000Z,2013-04-30T00:00:00.000Z,2013-06-09T00:00:00.000Z,2029999999,2015-09-02T06:47:07.000Z,WASHINGTON,DC,1400 I STREET NW,38.901024,-77.032281,397199.87,137019.46,20005,217995,61132,61132,2,2F,2F03,SECOND,207,8,NONE,NONE,NONE,DOWNTOWN BID
-77.032424177500005,38.900500986499999,31738,172334,CANCELLED,Delicatessen,70101534,CITY CENTER LOBBY SHOP,2012-03-01T00:00:00.000Z,2014-02-28T00:00:00.000Z,2013-07-25T00:00:00.000Z,2027525331,2013-07-30T06:47:00.000Z,WASHINGTON,DC,1401 H STREET NW,38.900494,-77.032422,397187.62,136960.55,20005,217998,61135,61135,2,2F,2F03,SECOND,207,8,NONE,NONE,NONE,DOWNTOWN BID
-76.971471811100002,38.924299427,30321,169959,EXPIRED,Motor Vehicle Salesman,800711004359,M STREET AUTO SALES,2011-09-01T00:00:00.000Z,2013-08-31T00:00:00.000Z,2013-10-08T00:00:00.000Z,3019102991,2015-09-02T06:47:09.000Z,WASHINGTON,DC,2417 EVARTS STREET NE,38.924292,-76.97147,402474,139602.26,20018,150409,58834,58834,5,5B,5B02,FIFTH,503,22,NONE,NONE,NONE,NONE
-76.971471811100002,38.924299427,30322,169948,EXPIRED,Motor Vehicle Salesman,800711004346,"NARICO, INC.",2011-06-01T00:00:00.000Z,2013-05-31T00:00:00.000Z,2013-07-06T00:00:00.000Z,2025267750,2013-07-08T06:48:10.000Z,WASHINGTON,DC,2417 EVARTS STREET NE,38.924292,-76.97147,402474,139602.26,20018,150409,58834,58834,5,5B,5B02,FIFTH,503,22,NONE,NONE,NONE,NONE
-76.997309762200004,38.896837520799998,30819,240415,CANCELLED,General Business Licenses,70107981,ERICA BURNS INTERIORS LLC,2010-09-01T00:00:00.000Z,2012-08-31T00:00:00.000Z,2013-03-15T00:00:00.000Z,8666980052,2015-01-13T06:52:25.000Z,WASHINGTON,DC,640 ACKER PLACE NE,38.89683,-76.997307,400233.57,136553.38,20002,151659,59632,59632,6,6C,6C06,FIRST,104,25,NONE,NONE,NONE,NONE
-76.994258757699995,38.844908815700002,30826,155147,EXPIRED,Home Improvement Salesman,67001349,PREVENTIVE MAINTENANCE GENERAL CONTRACTORS INC,2011-03-01T00:00:00.000Z,2013-02-28T00:00:00.000Z,2013-04-04T00:00:00.000Z,,2016-03-23T06:46:22.000Z,WASHINGTON,DC,807 MALCOLM X AVENUE SE,38.844901,-76.994256,400498.6,130788.92,20032,151696,59650,59650,8,8C,8C03,SEVENTH,705,39,NONE,NONE,NONE,NONE
-76.994258757699995,38.844908815700002,30827,152730,EXPIRED,Gen Contr-Construction Mngr,71101974,PREVENTIVE MAINTENANCE GENERAL CONTRACTORS INC,2011-03-01T00:00:00.000Z,2013-02-28T00:00:00.000Z,2013-04-04T00:00:00.000Z,2024372318,2015-09-02T06:47:09.000Z,WASHINGTON,DC,807 MALCOLM X AVENUE SE,38.844901,-76.994256,400498.6,130788.92,20032,151696,59650,59650,8,8C,8C03,SEVENTH,705,39,NONE,NONE,NONE,NONE
-76.980294484599995,38.9041854504,31283,169916,EXPIRED,Motor Vehicle Salesman,71100033,WONDER AUTOMOTIVE INC,2011-01-01T00:00:00.000Z,2012-12-31T00:00:00.000Z,2013-02-17T00:00:00.000Z,2029999999,2016-03-23T06:46:24.000Z,WASHINGTON,DC,1111 BLADENSBURG ROAD NE,38.904178,-76.980292,401709.43,137369.24,20002,156369,60999,60999,5,5B,5B10,FIFTH,507,23,NONE,NONE,NONE,NONE
-77.0322831963,38.901031708,31702,194981,EXPIRED,Charitable Solicitation,69000793,THE ONE CAMPAIGN,2011-02-01T00:00:00.000Z,2013-01-31T00:00:00.000Z,2013-04-04T00:00:00.000Z,2025723100,2015-01-13T06:52:06.000Z,WASHINGTON,DC,1400 I STREET NW,38.901024,-77.032281,397199.87,137019.46,20005,217995,61132,61132,2,2F,2F03,SECOND,207,8,NONE,NONE,NONE,DOWNTOWN BID
-77.0322831963,38.901031708,31707,174707,EXPIRED,Restaurant,931311003506,OPERA ULTRA LOUNGE,2011-08-01T00:00:00.000Z,2013-07-31T00:00:00.000Z,2013-10-08T00:00:00.000Z,2026867600,2013-10-10T06:47:22.000Z,WASHINGTON,DC,1400 I STREET NW,38.901024,-77.032281,397199.87,137019.46,20005,217995,61132,61132,2,2F,2F03,SECOND,207,8,NONE,NONE,NONE,DOWNTOWN BID
-77.0322831963,38.901031708,31708,174304,EXPIRED,Restaurant,69010339,FRODA INTL SQUARE LLC,2011-11-01T00:00:00.000Z,2013-10-31T00:00:00.000Z,2013-12-08T00:00:00.000Z,2023597759,2015-09-02T06:47:07.000Z,WASHINGTON,DC,1400 I STREET NW,38.901024,-77.032281,397199.87,137019.46,20005,217995,61132,61132,2,2F,2F03,SECOND,207,8,NONE,NONE,NONE,DOWNTOWN BID
-76.981512796700002,38.905748328400001,30339,161077,EXPIRED,Apartment,70110217,BINIYAM GEREMEW,2010-12-01T00:00:00.000Z,2012-11-30T00:00:00.000Z,2013-01-05T00:00:00.000Z,,2013-01-07T06:49:28.000Z,WASHINGTON,DC,1621 HOLBROOK STREET NE,38.905741,-76.981511,401603.72,137542.71,20002,150092,58874,58874,5,5B,5B07,FIFTH,506,23,NONE,NONE,NONE,NONE
-76.978637545599994,38.894977713199999,30363,152759,EXPIRED,Gen Contr-Construction Mngr,71102415,J.B.B ENTERPRISES INC,2011-03-01T00:00:00.000Z,2013-02-28T00:00:00.000Z,2013-04-04T00:00:00.000Z,2028700325,2015-09-02T06:47:09.000Z,WASHINGTON,DC,1806 D STREET NE,38.89497,-76.978635,401853.39,136347.14,20002,150136,58901,58901,6,6A,6A08,FIFTH,507,25,NONE,NONE,NONE,NONE
-77.006866523499994,38.835416729099997,30833,247993,EXPIRED,One Family Rental,71101229,MARK FRANKS,2011-02-01T00:00:00.000Z,2013-01-31T00:00:00.000Z,2013-04-04T00:00:00.000Z,2024866611,2013-04-08T06:46:18.000Z,WASHINGTON,DC,10 HALLEY PLACE SE,38.835409,-77.006864,399404.03,129735.24,20032,151703,59656,59656,8,8C,8C07,SEVENTH,707,39,NONE,NONE,NONE,NONE
-76.979246005299999,38.8678778835,30370,159079,EXPIRED,Apartment,500112000132,EAST ALTA CAPITAL LLC,2011-08-01T00:00:00.000Z,2013-07-31T00:00:00.000Z,2013-10-08T00:00:00.000Z,2026787325,2013-10-10T06:47:15.000Z,WASHINGTON,DC,1809 18TH STREET SE,38.86787,-76.979244,401801.29,133338.84,20020,150141,58903,58903,8,7B,7B01,SEVENTH,701,34,NONE,NONE,NONE,NONE
-76.972576632499994,38.8666047002,30389,145873,CANCELLED,General Business Licenses,400311005280,LJD&B ASSOCIATES LLC,2011-07-01T00:00:00.000Z,2013-06-30T00:00:00.000Z,2013-06-26T00:00:00.000Z,2025752472,2013-06-28T06:45:35.000Z,WASHINGTON,DC,1906 23RD STREET SE,38.866597,-76.972574,402380.12,133197.66,20020,150190,58931,58931,8,7B,7B03,SEVENTH,701,34,NONE,NONE,NONE,NONE
