X,Y,OBJECTID,BBL_LICENSE_FACT_ID,LICENSESTATUS,LICENSECATEGORY,CUST_NUM,TRADE_NAME,LICENSE_START_DATE,LICENSE_EXPIRATION_DATE,LICENSE_ISSUE_DATE,AGENT_PHONE,LASTMODIFIEDDATE,CITY,STATE,SITEADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,ZIPCODE,MARADDRESSREPOSITORYID,DCSTATADDRESSKEY,DCSTATLOCATIONKEY,WARD,ANC,SMD,DISTRICT,PSA,NEIGHBORHOODCLUSTER,HOTSPOT2006NAME,HOTSPOT2005NAME,HOTSPOT2004NAME,BUSINESSIMPROVEMENTDISTRICT
-77.039846587300005,38.9150255534,58372,168917,CANCELLED,Two Family Rental,70109309,JEFFREY K. FRANCER AND LORI H. BETTINGER,2010-11-01T00:00:00.000Z,2012-10-31T00:00:00.000Z,2012-10-11T00:00:00.000Z,2026217246,2012-10-29T06:47:08.000Z,WASHINGTON,DC,1725 SWANN STREET NW,38.915018,-77.039844,396544.48,138573.15,20009,241559,84509,84509,2,2B,2B08,THIRD,301,6,NONE,NONE,NONE,NONE
-77.040199884800003,38.9150240811,58376,253520,ACTIVE,One Family Rental,500513900624,"Attache Corporate Housing; Brittany M Dean",2012-12-01T00:00:00.000Z,2014-11-30T00:00:00.000Z,2012-12-21T00:00:00.000Z,202-290-9852,2012-12-24T06:48:48.000Z,WASHINGTON,DC,1737 SWANN STREET NW,38.915017,-77.040198,396513.84,138573,20009,241564,84514,84514,2,2B,2B08,THIRD,301,6,NONE,NONE,NONE,NONE
-77.029162148,38.901657438699999,57050,249472,CANCELLED,General Business Licenses,400312901238,"Hill International, Inc.; Paula Masucci, Paralegal",2012-08-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,2012-09-04T00:00:00.000Z,202-408-3120,2012-09-05T06:45:17.000Z,WASHINGTON,DC,1225 I STREET NW,38.90165,-77.02916,397470.62,137088.83,20005,240923,83874,83874,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.029162148,38.901657438699999,57052,244085,EXPIRED,Delicatessen,66004870,WALLY'S WORLD COFFEE I LLC,2010-07-01T00:00:00.000Z,2012-06-30T00:00:00.000Z,2012-10-31T00:00:00.000Z,2022580093,2015-09-02T06:47:04.000Z,WASHINGTON,DC,1225 I STREET NW,38.90165,-77.02916,397470.62,137088.83,20005,240923,83874,83874,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.029162148,38.901657438699999,57054,241156,EXPIRED,Parking Facility Attendant,70104445,CENTRAL PARKING SYSTEM OF VIRGINIA INC,2010-06-01T00:00:00.000Z,2012-05-31T00:00:00.000Z,2012-07-15T00:00:00.000Z,,2015-09-02T06:47:08.000Z,WASHINGTON,DC,1225 I STREET NW,38.90165,-77.02916,397470.62,137088.83,20005,240923,83874,83874,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.029162148,38.901657438699999,57055,241148,EXPIRED,Parking Facility Attendant,68005714,CENTRAL PARKING SYSTEM OF VIRGINIA INC,2010-09-01T00:00:00.000Z,2012-08-31T00:00:00.000Z,2012-10-31T00:00:00.000Z,,2015-09-02T06:47:06.000Z,WASHINGTON,DC,1225 I STREET NW,38.90165,-77.02916,397470.62,137088.83,20005,240923,83874,83874,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.029162148,38.901657438699999,57056,241142,EXPIRED,Parking Facility Attendant,66004998,CENTRAL PARKING SYSTEM OF VIRGINIA INC,2010-08-01T00:00:00.000Z,2012-07-31T00:00:00.000Z,2012-10-31T00:00:00.000Z,,2015-09-02T06:47:04.000Z,WASHINGTON,DC,1225 I STREET NW,38.90165,-77.02916,397470.62,137088.83,20005,240923,83874,83874,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.029162148,38.901657438699999,57058,240018,EXPIRED,General Business Licenses,70105155,AVASCENT INTERNATIONAL LLC,2010-06-01T00:00:00.000Z,2012-05-31T00:00:00.000Z,2012-07-15T00:00:00.000Z,2029999999,2015-09-02T06:47:08.000Z,WASHINGTON,DC,1225 I STREET NW,38.90165,-77.02916,397470.62,137088.83,20005,240923,83874,83874,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.029162148,38.901657438699999,57062,201742,EXPIRED,Parking Facility Attendant,69011349,CENTRAL PARKING SYSTEM OF VIRGINIA INC,2009-12-01T00:00:00.000Z,2011-11-30T00:00:00.000Z,2012-03-09T00:00:00.000Z,2024964200,2012-05-15T09:48:49.000Z,WASHINGTON,DC,1225 I STREET NW,38.90165,-77.02916,397470.62,137088.83,20005,240923,83874,83874,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.028462716099995,38.906279978,58335,240445,EXPIRED,Cigarette Retail,39007739,HIWET WOLDESELASSIE,2010-08-01T00:00:00.000Z,2012-07-31T00:00:00.000Z,2012-10-31T00:00:00.000Z,00,2012-11-02T06:49:02.000Z,WASHINGTON,DC,1220 12TH STREET NW,38.906273,-77.02846,397531.45,137601.95,20005,240913,84180,84180,2,2F,2F04,THIRD,307,7,NONE,NONE,NONE,NONE
-77.028462716099995,38.906279978,58350,151122,EXPIRED,Cigarette Retail,66007227,GENET TESFAY,2010-11-01T00:00:00.000Z,2012-10-31T00:00:00.000Z,2012-12-03T00:00:00.000Z,,2012-12-04T06:48:04.000Z,WASHINGTON,DC,1220 12TH STREET NW,38.906273,-77.02846,397531.45,137601.95,20005,240913,84180,84180,2,2F,2F04,THIRD,307,7,NONE,NONE,NONE,NONE
-77.031571954900002,38.904289414200001,56611,196505,EXPIRED,General Business Licenses,70100095,1 VISIONS SOLUTIONS LLC,2010-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,2012-03-09T00:00:00.000Z,2023618739,2012-05-15T09:48:28.000Z,WASHINGTON,DC,1111 14TH STREET NW,38.904282,-77.03157,397261.69,137381.07,20005,240638,83652,83652,2,2F,2F03,THIRD,307,8,NONE,NONE,NONE,DOWNTOWN BID
-77.029162148,38.901657438699999,57094,201592,EXPIRED,Parking Facility Attendant,66000466,CENTRAL PARKING SYSTEM OF VIRGINIA INC ,2010-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,2012-03-09T00:00:00.000Z,,2012-05-15T09:48:48.000Z,WASHINGTON,DC,1225 I STREET NW,38.90165,-77.02916,397470.62,137088.83,20005,240923,83874,83874,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.042942204499994,38.903519717599998,57828,234642,EXPIRED,Food Products,65006637,SUNG HEE OH,2009-12-01T00:00:00.000Z,2011-11-30T00:00:00.000Z,2012-03-09T00:00:00.000Z,2027266161,2012-05-15T09:51:01.000Z,WASHINGTON,DC,1828 L STREET NW,38.903512,-77.04294,396275.41,137296.03,20036,240970,83921,83921,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.042942204499994,38.903519717599998,57829,231725,EXPIRED,Health Spa Sales,53001721,FITNESS FIIRST AT L ST LLC,2010-10-01T00:00:00.000Z,2012-09-30T00:00:00.000Z,2012-08-27T00:00:00.000Z,2023931747,2015-09-02T06:47:00.000Z,WASHINGTON,DC,1828 L STREET NW,38.903512,-77.04294,396275.41,137296.03,20036,240970,83921,83921,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.042942204499994,38.903519717599998,57831,230248,EXPIRED,Patent Medicine,65006638,SUNG HEE OH,2009-12-01T00:00:00.000Z,2011-11-30T00:00:00.000Z,2012-03-09T00:00:00.000Z,2027266161,2012-05-15T09:50:44.000Z,WASHINGTON,DC,1828 L STREET NW,38.903512,-77.04294,396275.41,137296.03,20036,240970,83921,83921,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.030522937499995,38.902933665299997,56669,196489,EXPIRED,General Business Licenses,69011835,DC REALTY CAPITAL PARTNERS LLC,2009-12-01T00:00:00.000Z,2011-11-30T00:00:00.000Z,2012-03-09T00:00:00.000Z,2025247013,2012-05-15T09:48:27.000Z,WASHINGTON,DC,1301 K STREET NW,38.902926,-77.030521,397352.63,137230.54,20005,240647,83661,83661,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.030672236399994,38.900526953300002,56683,175940,CANCELLED,Charitable Solicitation,69003881,INTERNATIONAL CTR FOR MIDDLE EASTERN WESTERN DIALO,2009-05-01T00:00:00.000Z,2011-04-30T00:00:00.000Z,2012-03-16T00:00:00.000Z,2028335090,2012-05-15T09:47:01.000Z,WASHINGTON,DC,1331 H STREET NW,38.90052,-77.03067,397339.59,136963.38,20005,240648,83662,83662,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.029162148,38.901657438699999,57122,201416,EXPIRED,Parking Facility Attendant,68002115,CENTRAL PARKING SYSTEM OF VIRGINIA INC,2010-04-01T00:00:00.000Z,2012-03-31T00:00:00.000Z,2012-05-06T00:00:00.000Z,,2012-05-15T09:48:48.000Z,WASHINGTON,DC,1225 I STREET NW,38.90165,-77.02916,397470.62,137088.83,20005,240923,83874,83874,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.029162148,38.901657438699999,57125,201391,EXPIRED,Parking Facility Attendant,67006745,CENTRAL PARKING SYSTEM OF VIRGINIA INC,2009-12-01T00:00:00.000Z,2011-11-30T00:00:00.000Z,2012-03-09T00:00:00.000Z,,2012-05-15T09:48:48.000Z,WASHINGTON,DC,1225 I STREET NW,38.90165,-77.02916,397470.62,137088.83,20005,240923,83874,83874,2,2F,2F03,FIRST,101,8,NONE,NONE,NONE,DOWNTOWN BID
-77.045383757,38.90459205,57571,248365,EXPIRED,General Business Licenses,70108438,LAFAYETTE CLEANERS,2010-10-01T00:00:00.000Z,2011-09-30T00:00:00.000Z,2012-07-31T00:00:00.000Z,,2013-01-21T06:48:14.000Z,WASHINGTON,DC,1120 20TH STREET NW,38.904585,-77.045381,396063.69,137415.17,20036,240941,83892,83892,2,2A,2A02,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.045383757,38.90459205,57574,244803,TRANSFERRED,Restaurant,69007021,NA & HO INC.,2011-08-01T00:00:00.000Z,2013-07-31T00:00:00.000Z,2012-04-27T00:00:00.000Z,2026592233,2012-05-15T09:51:43.000Z,WASHINGTON,DC,1120 20TH STREET NW,38.904585,-77.045381,396063.69,137415.17,20036,240941,83892,83892,2,2A,2A02,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
-77.042942204499994,38.903519717599998,57862,198895,EXPIRED,Cigarette Retail,65006639,SUNG HEE OH,2009-12-01T00:00:00.000Z,2011-11-30T00:00:00.000Z,2012-03-09T00:00:00.000Z,2027266161,2012-05-15T09:48:37.000Z,WASHINGTON,DC,1828 L STREET NW,38.903512,-77.04294,396275.41,137296.03,20036,240970,83921,83921,2,2B,2B06,SECOND,207,6,NONE,NONE,NONE,GOLDEN TRIANGLE BID
